order_id;customer_id;loyalty_balance_before;loyalty_balance_after;loyalty_balance_delta
7438;3257;18,0;18,0;0,0
7439;3268;25,0;30,0;5,0
7440;3356;6,0;16,0;10,0
7441;3530;45,0;55,0;10,0
7442;3552;43,0;48,0;5,0
7443;3554;20,0;25,0;5,0
7444;3659;40,0;40,0;0,0
7445;3662;53,0;53,0;0,0
7446;3669;9,0;49,0;40,0
7447;3671;13,0;13,0;0,0
7448;3678;23,0;23,0;0,0
7449;3679;67,0;87,0;20,0
7450;3680;77,0;77,0;0,0
7451;3683;46,0;66,0;20,0
7452;3693;69,0;89,0;20,0
7453;3705;41,0;41,0;0,0
7454;3707;104,0;104,0;0,0
7455;3708;98,0;118,0;20,0
7456;3721;132,0;152,0;20,0
7457;3728;38,0;38,0;0,0
7458;3731;24,0;44,0;20,0
7459;3736;78,0;78,0;0,0
7460;3739;47,0;47,0;0,0
7461;3742;120,0;120,0;0,0
7462;3744;11,0;11,0;0,0
7463;3746;46,0;66,0;20,0
7464;3756;39,0;39,0;0,0
7465;3759;64,0;64,0;0,0
7466;3764;26,0;26,0;0,0
7467;3768;65,0;85,0;20,0
7468;3774;39,0;39,0;0,0
7469;3776;23,0;23,0;0,0
7470;3784;38,0;38,0;0,0
7471;3790;40,0;40,0;0,0
7472;3794;49,0;49,0;0,0
7473;3796;8,0;8,0;0,0
7474;3800;51,0;71,0;20,0
7475;3804;23,0;23,0;0,0
7476;3809;65,0;65,0;0,0
7477;3811;16,0;36,0;20,0
7478;3814;14,0;14,0;0,0
7479;3817;38,0;38,0;0,0
7480;3821;38,0;58,0;20,0
7481;3824;90,0;90,0;0,0
7482;3825;65,0;85,0;20,0
7483;3832;45,0;45,0;0,0
7484;3834;69,0;69,0;0,0
7485;3835;55,0;55,0;0,0
7486;3839;48,0;48,0;0,0
7487;3840;57,0;57,0;0,0
7488;3857;39,0;59,0;20,0
7489;3873;29,0;29,0;0,0
7490;3878;108,0;108,0;0,0
7491;3879;47,0;47,0;0,0
7492;3891;23,0;23,0;0,0
7493;3895;42,0;62,0;20,0
7494;3923;49,0;49,0;0,0
7495;4065;44,0;44,0;0,0
7496;4085;44,0;54,0;10,0
7497;4110;21,0;21,0;0,0
7498;4157;0,0;0,0;0,0
7499;4168;6,0;6,0;0,0
7500;4227;22,0;22,0;0,0
7501;4229;43,0;43,0;0,0
7502;4264;8,0;8,0;0,0
7503;4304;9,0;9,0;0,0
7504;4328;33,0;33,0;0,0
7505;4370;46,0;46,0;0,0
7506;4372;2,0;10,0;8,0
7507;4384;40,0;40,0;0,0
7508;4428;50,0;50,0;0,0
7509;4496;26,0;26,0;0,0
7510;4509;44,0;44,0;0,0
7511;4511;0,0;0,0;0,0
7512;4527;39,0;39,0;0,0
7513;4590;0,0;0,0;0,0
7514;4597;31,0;39,0;8,0
7515;4632;4,0;4,0;0,0
7516;4635;14,0;22,0;8,0
7517;4640;24,0;32,0;8,0
7518;4666;28,0;28,0;0,0
7519;4678;10,0;10,0;0,0
7520;4821;44,0;52,0;8,0
7521;4859;33,0;33,0;0,0
7522;4860;55,0;63,0;8,0
7523;4867;50,0;50,0;0,0
7524;4978;2,0;2,0;0,0
7525;4991;29,0;29,0;0,0
7526;5062;36,0;36,0;0,0
7527;5088;42,0;42,0;0,0
7528;5123;50,0;50,0;0,0
7529;5142;22,0;28,0;6,0
7530;5209;2,0;2,0;0,0
7531;5291;23,0;43,0;20,0
7532;5765;41,0;41,0;0,0
7533;5790;31,0;31,0;0,0
7534;5849;15,0;20,0;5,0
7535;5930;18,0;18,0;0,0
7536;6043;37,0;42,0;5,0
7537;6062;43,0;43,0;0,0
7538;6114;41,0;51,0;10,0
7539;6327;44,0;49,0;5,0
7540;6336;40,0;45,0;5,0
7541;6510;41,0;46,0;5,0
7542;6579;36,0;36,0;0,0
7543;6941;41,0;46,0;5,0
7544;6960;40,0;40,0;0,0
7545;7026;15,0;20,0;5,0
7546;7279;6,0;6,0;0,0
7547;7740;22,0;32,0;10,0
7548;7939;17,0;22,0;5,0
7549;8024;58,0;68,0;10,0
7550;8196;49,0;54,0;5,0
7551;8341;24,0;29,0;5,0
7552;13;28,0;28,0;0,0
7553;26;31,0;31,0;0,0
7554;63;29,0;59,0;30,0
7555;64;43,0;43,0;0,0
7556;75;5,0;5,0;0,0
7557;87;51,0;66,0;15,0
7558;98;45,0;45,0;0,0
7559;104;60,0;75,0;15,0
7560;115;37,0;37,0;0,0
7561;150;0,0;0,0;0,0
7562;158;64,0;64,0;0,0
7563;202;69,0;84,0;15,0
7564;212;62,0;77,0;15,0
7565;214;79,0;79,0;0,0
7566;220;42,0;42,0;0,0
7567;235;48,0;63,0;15,0
7568;299;25,0;40,0;15,0
7569;306;65,0;80,0;15,0
7570;316;26,0;26,0;0,0
7571;348;25,0;40,0;15,0
7572;357;42,0;42,0;0,0
7573;363;22,0;37,0;15,0
7574;387;60,0;75,0;15,0
7575;425;78,0;93,0;15,0
7576;442;62,0;77,0;15,0
7577;443;44,0;59,0;15,0
7578;455;33,0;63,0;30,0
7579;499;53,0;68,0;15,0
7580;507;23,0;23,0;0,0
7581;515;125,0;140,0;15,0
7582;518;72,0;117,0;45,0
7583;525;46,0;61,0;15,0
7584;556;13,0;13,0;0,0
7585;575;33,0;33,0;0,0
7586;610;39,0;54,0;15,0
7587;616;52,0;52,0;0,0
7588;622;6,0;21,0;15,0
7589;653;90,0;105,0;15,0
7590;704;18,0;33,0;15,0
7591;767;94,0;109,0;15,0
7592;786;9,0;9,0;0,0
7593;794;34,0;34,0;0,0
7594;830;1,0;1,0;0,0
7595;834;35,0;65,0;30,0
7596;841;43,0;43,0;0,0
7597;852;61,0;76,0;15,0
7598;887;57,0;57,0;0,0
7599;888;62,0;77,0;15,0
7600;914;42,0;42,0;0,0
7601;937;91,0;91,0;0,0
7602;943;45,0;45,0;0,0
7603;974;72,0;72,0;0,0
7604;976;39,0;39,0;0,0
7605;1003;47,0;47,0;0,0
7606;1056;72,0;72,0;0,0
7607;1064;20,0;35,0;15,0
7608;1066;35,0;35,0;0,0
7609;1077;16,0;16,0;0,0
7610;1081;5,0;5,0;0,0
7611;1084;118,0;133,0;15,0
7612;1089;43,0;58,0;15,0
7613;1118;27,0;27,0;0,0
7614;1120;35,0;35,0;0,0
7615;1166;27,0;42,0;15,0
7616;1187;30,0;30,0;0,0
7617;1195;22,0;22,0;0,0
7618;1211;47,0;47,0;0,0
7619;1218;10,0;10,0;0,0
7620;1281;10,0;10,0;0,0
7621;1310;34,0;44,0;10,0
7622;1316;14,0;34,0;20,0
7623;1337;67,0;67,0;0,0
7624;1363;33,0;33,0;0,0
7625;1400;13,0;33,0;20,0
7626;1454;22,0;22,0;0,0
7627;1458;46,0;56,0;10,0
7628;1470;53,0;53,0;0,0
7629;1475;49,0;59,0;10,0
7630;1499;40,0;50,0;10,0
7631;1552;18,0;18,0;0,0
7632;1585;46,0;56,0;10,0
7633;1599;28,0;28,0;0,0
7634;1629;33,0;38,0;5,0
7635;1632;37,0;37,0;0,0
7636;1714;31,0;31,0;0,0
7637;1814;5,0;5,0;0,0
7638;1918;8,0;8,0;0,0
7639;1920;3,0;3,0;0,0
7640;1976;49,0;54,0;5,0
7641;2036;3,0;3,0;0,0
7642;2090;6,0;6,0;0,0
7643;2108;45,0;50,0;5,0
7644;2189;31,0;31,0;0,0
7645;2215;0,0;5,0;5,0
7646;2218;29,0;29,0;0,0
7647;2269;15,0;20,0;5,0
7648;2421;43,0;48,0;5,0
7649;2452;47,0;47,0;0,0
7650;2453;4,0;9,0;5,0
7651;2491;45,0;45,0;0,0
7652;2579;50,0;60,0;10,0
7653;2590;50,0;55,0;5,0
7654;2601;29,0;29,0;0,0
7655;2650;27,0;37,0;10,0
7656;2734;36,0;36,0;0,0
7657;2779;41,0;41,0;0,0
7658;2797;34,0;34,0;0,0
7659;2829;29,0;29,0;0,0
7660;2888;48,0;58,0;10,0
7661;2912;30,0;35,0;5,0
7662;2977;61,0;61,0;0,0
7663;2987;30,0;35,0;5,0
7664;3026;45,0;50,0;5,0
7665;3040;3,0;13,0;10,0
7666;3078;14,0;24,0;10,0
7667;3087;42,0;47,0;5,0
7668;3106;34,0;34,0;0,0
7669;3263;21,0;31,0;10,0
7670;3275;3,0;3,0;0,0
7671;3360;40,0;40,0;0,0
7672;3442;42,0;47,0;5,0
7673;3492;1,0;6,0;5,0
7674;3495;19,0;19,0;0,0
7675;3524;37,0;42,0;5,0
7676;3530;55,0;55,0;0,0
7677;3571;36,0;36,0;0,0
7678;3587;35,0;35,0;0,0
7679;3599;34,0;39,0;5,0
7680;3655;90,0;130,0;40,0
7681;3664;49,0;49,0;0,0
7682;3667;70,0;90,0;20,0
7683;3668;54,0;74,0;20,0
7684;3676;99,0;99,0;0,0
7685;3683;66,0;66,0;0,0
7686;3684;87,0;107,0;20,0
7687;3706;100,0;100,0;0,0
7688;3729;43,0;43,0;0,0
7689;3736;78,0;78,0;0,0
7690;3739;47,0;67,0;20,0
7691;3742;120,0;120,0;0,0
7692;3748;41,0;41,0;0,0
7693;3754;54,0;54,0;0,0
7694;3756;39,0;39,0;0,0
7695;3760;80,0;100,0;20,0
7696;3773;41,0;41,0;0,0
7697;3775;48,0;68,0;20,0
7698;3785;50,0;50,0;0,0
7699;3800;71,0;111,0;40,0
7700;3808;39,0;39,0;0,0
7701;3823;54,0;54,0;0,0
7702;3824;90,0;90,0;0,0
7703;3834;69,0;109,0;40,0
7704;3861;5,0;5,0;0,0
7705;3870;29,0;29,0;0,0
7706;3875;33,0;33,0;0,0
7707;3891;23,0;23,0;0,0
7708;3898;70,0;70,0;0,0
7709;3912;0,0;0,0;0,0
7710;3925;20,0;20,0;0,0
7711;3965;46,0;66,0;20,0
7712;3987;43,0;43,0;0,0
7713;3990;7,0;7,0;0,0
7714;3996;41,0;41,0;0,0
7715;4020;41,0;51,0;10,0
7716;4089;35,0;35,0;0,0
7717;4146;24,0;34,0;10,0
7718;4148;16,0;26,0;10,0
7719;4188;25,0;25,0;0,0
7720;4210;54,0;54,0;0,0
7721;4290;24,0;24,0;0,0
7722;4296;17,0;17,0;0,0
7723;4357;42,0;42,0;0,0
7724;4430;11,0;11,0;0,0
7725;4447;14,0;14,0;0,0
7726;4512;20,0;20,0;0,0
7727;4524;0,0;0,0;0,0
7728;4557;26,0;26,0;0,0
7729;4587;16,0;16,0;0,0
7730;4588;29,0;29,0;0,0
7731;4608;27,0;27,0;0,0
7732;4720;39,0;39,0;0,0
7733;4737;31,0;31,0;0,0
7734;4769;49,0;57,0;8,0
7735;4810;15,0;23,0;8,0
7736;4917;5,0;5,0;0,0
7737;5016;33,0;39,0;6,0
7738;5071;53,0;59,0;6,0
7739;5163;62,0;68,0;6,0
7740;5170;35,0;41,0;6,0
7741;5207;39,0;45,0;6,0
7742;5243;12,0;12,0;0,0
7743;5256;53,0;65,0;12,0
7744;5296;7,0;7,0;0,0
7745;5339;32,0;42,0;10,0
7746;5341;23,0;23,0;0,0
7747;5361;40,0;40,0;0,0
7748;5628;29,0;29,0;0,0
7749;6485;42,0;42,0;0,0
7750;6526;46,0;61,0;15,0
7751;7570;4,0;4,0;0,0
7752;14;27,0;57,0;30,0
7753;21;54,0;69,0;15,0
7754;26;31,0;46,0;15,0
7755;31;107,0;137,0;30,0
7756;85;76,0;76,0;0,0
7757;113;90,0;90,0;0,0
7758;134;8,0;8,0;0,0
7759;147;81,0;81,0;0,0
7760;156;28,0;43,0;15,0
7761;176;42,0;57,0;15,0
7762;186;18,0;48,0;30,0
7763;201;44,0;59,0;15,0
7764;277;46,0;46,0;0,0
7765;309;53,0;53,0;0,0
7766;332;15,0;30,0;15,0
7767;346;26,0;26,0;0,0
7768;353;64,0;64,0;0,0
7769;396;72,0;72,0;0,0
7770;444;38,0;38,0;0,0
7771;454;17,0;32,0;15,0
7772;472;50,0;80,0;30,0
7773;499;68,0;68,0;0,0
7774;527;60,0;75,0;15,0
7775;541;43,0;43,0;0,0
7776;563;41,0;41,0;0,0
7777;576;83,0;98,0;15,0
7778;590;24,0;54,0;30,0
7779;610;54,0;54,0;0,0
7780;627;22,0;22,0;0,0
7781;648;64,0;79,0;15,0
7782;654;51,0;81,0;30,0
7783;659;47,0;47,0;0,0
7784;664;50,0;50,0;0,0
7785;670;82,0;97,0;15,0
7786;678;49,0;64,0;15,0
7787;683;50,0;65,0;15,0
7788;690;37,0;67,0;30,0
7789;695;58,0;73,0;15,0
7790;739;41,0;56,0;15,0
7791;749;18,0;33,0;15,0
7792;779;31,0;31,0;0,0
7793;785;73,0;88,0;15,0
7794;798;1,0;1,0;0,0
7795;834;65,0;65,0;0,0
7796;840;15,0;15,0;0,0
7797;848;62,0;62,0;0,0
7798;850;21,0;36,0;15,0
7799;851;34,0;64,0;30,0
7800;857;123,0;138,0;15,0
7801;863;45,0;45,0;0,0
7802;881;17,0;17,0;0,0
7803;885;6,0;21,0;15,0
7804;898;18,0;18,0;0,0
7805;899;73,0;73,0;0,0
7806;911;63,0;78,0;15,0
7807;921;34,0;49,0;15,0
7808;933;14,0;14,0;0,0
7809;937;91,0;91,0;0,0
7810;947;34,0;49,0;15,0
7811;973;96,0;111,0;15,0
7812;975;65,0;80,0;15,0
7813;1014;49,0;49,0;0,0
7814;1037;19,0;19,0;0,0
7815;1055;17,0;17,0;0,0
7816;1066;35,0;50,0;15,0
7817;1095;40,0;55,0;15,0
7818;1125;51,0;51,0;0,0
7819;1128;47,0;47,0;0,0
7820;1132;55,0;55,0;0,0
7821;1133;17,0;17,0;0,0
7822;1164;40,0;55,0;15,0
7823;1243;31,0;41,0;10,0
7824;1256;57,0;57,0;0,0
7825;1311;24,0;24,0;0,0
7826;1348;12,0;12,0;0,0
7827;1400;33,0;43,0;10,0
7828;1411;34,0;44,0;10,0
7829;1436;59,0;59,0;0,0
7830;1458;56,0;56,0;0,0
7831;1463;43,0;83,0;40,0
7832;1494;34,0;34,0;0,0
7833;1541;49,0;54,0;5,0
7834;1584;17,0;17,0;0,0
7835;1610;16,0;16,0;0,0
7836;1617;26,0;26,0;0,0
7837;1635;27,0;27,0;0,0
7838;1645;21,0;21,0;0,0
7839;1682;46,0;46,0;0,0
7840;1691;42,0;42,0;0,0
7841;1708;8,0;8,0;0,0
7842;1735;42,0;42,0;0,0
7843;1737;24,0;24,0;0,0
7844;1764;44,0;44,0;0,0
7845;1800;31,0;31,0;0,0
7846;1856;30,0;35,0;5,0
7847;1877;32,0;37,0;5,0
7848;1890;9,0;9,0;0,0
7849;1977;55,0;55,0;0,0
7850;2041;20,0;20,0;0,0
7851;2076;30,0;30,0;0,0
7852;2086;46,0;46,0;0,0
7853;2087;42,0;52,0;10,0
7854;2158;10,0;10,0;0,0
7855;2161;21,0;21,0;0,0
7856;2168;43,0;43,0;0,0
7857;2266;29,0;29,0;0,0
7858;2268;12,0;17,0;5,0
7859;2311;24,0;24,0;0,0
7860;2348;17,0;17,0;0,0
7861;2353;34,0;34,0;0,0
7862;2382;45,0;50,0;5,0
7863;2393;41,0;41,0;0,0
7864;2460;33,0;38,0;5,0
7865;2595;19,0;19,0;0,0
7866;2602;10,0;10,0;0,0
7867;2642;57,0;62,0;5,0
7868;2708;16,0;16,0;0,0
7869;2714;23,0;23,0;0,0
7870;2772;45,0;55,0;10,0
7871;2809;46,0;51,0;5,0
7872;2885;40,0;40,0;0,0
7873;2940;33,0;33,0;0,0
7874;3003;2,0;12,0;10,0
7875;3040;13,0;13,0;0,0
7876;3063;40,0;45,0;5,0
7877;3194;32,0;32,0;0,0
7878;3244;56,0;56,0;0,0
7879;3251;48,0;73,0;25,0
7880;3288;14,0;19,0;5,0
7881;3308;49,0;49,0;0,0
7882;3350;5,0;15,0;10,0
7883;3357;35,0;40,0;5,0
7884;3370;1,0;11,0;10,0
7885;3401;36,0;36,0;0,0
7886;3439;20,0;25,0;5,0
7887;3456;24,0;29,0;5,0
7888;3465;23,0;23,0;0,0
7889;3509;53,0;53,0;0,0
7890;3510;39,0;39,0;0,0
7891;3639;6,0;6,0;0,0
7892;3655;130,0;150,0;20,0
7893;3663;62,0;122,0;60,0
7894;3667;90,0;90,0;0,0
7895;3686;16,0;16,0;0,0
7896;3690;62,0;62,0;0,0
7897;3704;55,0;55,0;0,0
7898;3707;104,0;144,0;40,0
7899;3718;16,0;36,0;20,0
7900;3721;152,0;152,0;0,0
7901;3724;3,0;23,0;20,0
7902;3738;82,0;82,0;0,0
7903;3744;11,0;11,0;0,0
7904;3761;3,0;3,0;0,0
7905;3773;41,0;41,0;0,0
7906;3789;26,0;66,0;40,0
7907;3791;1,0;1,0;0,0
7908;3794;49,0;49,0;0,0
7909;3800;111,0;131,0;20,0
7910;3813;42,0;42,0;0,0
7911;3825;85,0;85,0;0,0
7912;3831;44,0;44,0;0,0
7913;3843;56,0;71,0;15,0
7914;3844;31,0;31,0;0,0
7915;3864;42,0;42,0;0,0
7916;3885;26,0;26,0;0,0
7917;3895;62,0;102,0;40,0
7918;3896;35,0;35,0;0,0
7919;3918;36,0;36,0;0,0
7920;3931;41,0;41,0;0,0
7921;3953;43,0;43,0;0,0
7922;3996;41,0;41,0;0,0
7923;4018;37,0;37,0;0,0
7924;4019;42,0;62,0;20,0
7925;4020;51,0;51,0;0,0
7926;4067;28,0;28,0;0,0
7927;4109;36,0;36,0;0,0
7928;4111;12,0;12,0;0,0
7929;4159;29,0;29,0;0,0
7930;4267;14,0;14,0;0,0
7931;4326;36,0;36,0;0,0
7932;4336;16,0;16,0;0,0
7933;4345;0,0;0,0;0,0
7934;4420;19,0;19,0;0,0
7935;4463;29,0;29,0;0,0
7936;4488;12,0;20,0;8,0
7937;4529;27,0;27,0;0,0
7938;4539;0,0;0,0;0,0
7939;4604;17,0;17,0;0,0
7940;4626;41,0;49,0;8,0
7941;4650;49,0;49,0;0,0
7942;4656;27,0;27,0;0,0
7943;4658;29,0;29,0;0,0
7944;4659;29,0;29,0;0,0
7945;4709;29,0;29,0;0,0
7946;4722;49,0;57,0;8,0
7947;4763;42,0;42,0;0,0
7948;4779;25,0;25,0;0,0
7949;4814;18,0;18,0;0,0
7950;4895;4,0;4,0;0,0
7951;4992;26,0;26,0;0,0
7952;5016;39,0;39,0;0,0
7953;5138;26,0;26,0;0,0
7954;5228;16,0;28,0;12,0
7955;5253;47,0;53,0;6,0
7956;5340;4,0;14,0;10,0
7957;5374;35,0;45,0;10,0
7958;5384;32,0;32,0;0,0
7959;6067;36,0;36,0;0,0
7960;7118;40,0;40,0;0,0
7961;7200;7,0;12,0;5,0
7962;7378;39,0;44,0;5,0
7963;8164;44,0;44,0;0,0
7964;14;57,0;57,0;0,0
7965;59;45,0;45,0;0,0
7966;111;43,0;43,0;0,0
7967;131;39,0;54,0;15,0
7968;172;32,0;32,0;0,0
7969;181;2,0;32,0;30,0
7970;183;90,0;150,0;60,0
7971;255;64,0;64,0;0,0
7972;325;47,0;77,0;30,0
7973;333;34,0;49,0;15,0
7974;362;16,0;46,0;30,0
7975;376;0,0;0,0;0,0
7976;438;17,0;32,0;15,0
7977;551;47,0;47,0;0,0
7978;626;13,0;13,0;0,0
7979;637;9,0;69,0;60,0
7980;693;19,0;49,0;30,0
7981;710;52,0;52,0;0,0
7982;722;55,0;55,0;0,0
7983;736;10,0;25,0;15,0
7984;753;33,0;33,0;0,0
7985;757;8,0;8,0;0,0
7986;801;52,0;52,0;0,0
7987;817;36,0;36,0;0,0
7988;825;35,0;35,0;0,0
7989;844;4,0;4,0;0,0
7990;885;21,0;21,0;0,0
7991;930;83,0;83,0;0,0
7992;955;36,0;36,0;0,0
7993;996;48,0;63,0;15,0
7994;1012;64,0;79,0;15,0
7995;1073;35,0;35,0;0,0
7996;1099;4,0;4,0;0,0
7997;1111;46,0;46,0;0,0
7998;1117;33,0;48,0;15,0
7999;1150;41,0;41,0;0,0
8000;1161;54,0;54,0;0,0
8001;1217;50,0;50,0;0,0
8002;1256;57,0;57,0;0,0
8003;1290;55,0;55,0;0,0
8004;1307;46,0;46,0;0,0
8005;1337;67,0;67,0;0,0
8006;1378;80,0;100,0;20,0
8007;1384;31,0;41,0;10,0
8008;1407;46,0;46,0;0,0
8009;1429;10,0;10,0;0,0
8010;1471;33,0;33,0;0,0
8011;1491;34,0;44,0;10,0
8012;1505;8,0;13,0;5,0
8013;1552;18,0;18,0;0,0
8014;1558;39,0;39,0;0,0
8015;1634;21,0;21,0;0,0
8016;1652;34,0;34,0;0,0
8017;1669;3,0;3,0;0,0
8018;1682;46,0;51,0;5,0
8019;1768;41,0;56,0;15,0
8020;1778;36,0;36,0;0,0
8021;1881;15,0;15,0;0,0
8022;1918;8,0;8,0;0,0
8023;1925;48,0;48,0;0,0
8024;1932;50,0;55,0;5,0
8025;1974;23,0;23,0;0,0
8026;2037;25,0;30,0;5,0
8027;2097;12,0;12,0;0,0
8028;2235;7,0;12,0;5,0
8029;2310;42,0;42,0;0,0
8030;2343;38,0;53,0;15,0
8031;2359;21,0;21,0;0,0
8032;2394;8,0;13,0;5,0
8033;2444;6,0;11,0;5,0
8034;2460;38,0;48,0;10,0
8035;2465;2,0;2,0;0,0
8036;2555;46,0;51,0;5,0
8037;2596;2,0;2,0;0,0
8038;2629;3,0;8,0;5,0
8039;2730;18,0;18,0;0,0
8040;2756;26,0;26,0;0,0
8041;2768;38,0;48,0;10,0
8042;2790;28,0;33,0;5,0
8043;2828;30,0;30,0;0,0
8044;2852;2,0;2,0;0,0
8045;2916;32,0;37,0;5,0
8046;2918;15,0;15,0;0,0
8047;2981;31,0;36,0;5,0
8048;3089;14,0;14,0;0,0
8049;3117;19,0;19,0;0,0
8050;3139;26,0;26,0;0,0
8051;3213;51,0;56,0;5,0
8052;3350;15,0;25,0;10,0
8053;3358;1,0;6,0;5,0
8054;3362;41,0;41,0;0,0
8055;3374;53,0;58,0;5,0
8056;3375;68,0;73,0;5,0
8057;3431;4,0;4,0;0,0
8058;3482;48,0;48,0;0,0
8059;3570;14,0;14,0;0,0
8060;3622;50,0;50,0;0,0
8061;3646;36,0;36,0;0,0
8062;3651;63,0;68,0;5,0
8063;3656;142,0;142,0;0,0
8064;3677;59,0;59,0;0,0
8065;3699;22,0;22,0;0,0
8066;3756;39,0;59,0;20,0
8067;3764;26,0;26,0;0,0
8068;3793;96,0;96,0;0,0
8069;3798;74,0;74,0;0,0
8070;3830;67,0;67,0;0,0
8071;3834;109,0;109,0;0,0
8072;3846;46,0;66,0;20,0
8073;3861;5,0;20,0;15,0
8074;3950;0,0;0,0;0,0
8075;3954;44,0;44,0;0,0
8076;3992;46,0;56,0;10,0
8077;4014;20,0;20,0;0,0
8078;4074;47,0;57,0;10,0
8079;4098;37,0;37,0;0,0
8080;4144;23,0;23,0;0,0
8081;4162;7,0;7,0;0,0
8082;4166;34,0;44,0;10,0
8083;4228;0,0;0,0;0,0
8084;4235;11,0;11,0;0,0
8085;4243;33,0;33,0;0,0
8086;4274;27,0;27,0;0,0
8087;4283;51,0;51,0;0,0
8088;4290;24,0;24,0;0,0
8089;4364;11,0;11,0;0,0
8090;4382;28,0;28,0;0,0
8091;4392;23,0;31,0;8,0
8092;4437;50,0;50,0;0,0
8093;4503;30,0;38,0;8,0
8094;4524;0,0;0,0;0,0
8095;4528;18,0;18,0;0,0
8096;4600;23,0;23,0;0,0
8097;4611;27,0;27,0;0,0
8098;4620;28,0;28,0;0,0
8099;4699;55,0;55,0;0,0
8100;4752;17,0;17,0;0,0
8101;4840;48,0;56,0;8,0
8102;4921;27,0;27,0;0,0
8103;4927;25,0;25,0;0,0
8104;4941;41,0;41,0;0,0
8105;4945;19,0;19,0;0,0
8106;4947;10,0;15,0;5,0
8107;4949;44,0;44,0;0,0
8108;5048;25,0;31,0;6,0
8109;5051;23,0;23,0;0,0
8110;5069;32,0;32,0;0,0
8111;5090;10,0;10,0;0,0
8112;5132;22,0;22,0;0,0
8113;5136;6,0;18,0;12,0
8114;5143;2,0;2,0;0,0
8115;5146;28,0;28,0;0,0
8116;5185;11,0;11,0;0,0
8117;5218;29,0;29,0;0,0
8118;5245;38,0;44,0;6,0
8119;5254;21,0;33,0;12,0
8120;5264;12,0;12,0;0,0
8121;5305;11,0;21,0;10,0
8122;5317;31,0;31,0;0,0
8123;5335;44,0;54,0;10,0
8124;5562;42,0;42,0;0,0
8125;5645;16,0;16,0;0,0
8126;5772;16,0;16,0;0,0
8127;5921;33,0;38,0;5,0
8128;6104;40,0;45,0;5,0
8129;6130;20,0;25,0;5,0
8130;6314;26,0;26,0;0,0
8131;6331;20,0;20,0;0,0
8132;6423;32,0;32,0;0,0
8133;6610;40,0;40,0;0,0
8134;6847;28,0;28,0;0,0
8135;6864;54,0;59,0;5,0
8136;6987;22,0;27,0;5,0
8137;7006;44,0;44,0;0,0
8138;7258;49,0;54,0;5,0
8139;7283;37,0;42,0;5,0
8140;7403;15,0;20,0;5,0
8141;7624;1,0;1,0;0,0
8142;7628;26,0;26,0;0,0
8143;7993;2,0;2,0;0,0
8144;8229;48,0;53,0;5,0
8145;16;23,0;23,0;0,0
8146;30;52,0;67,0;15,0
8147;41;44,0;44,0;0,0
8148;60;80,0;80,0;0,0
8149;82;35,0;35,0;0,0
8150;137;35,0;65,0;30,0
8151;153;54,0;84,0;30,0
8152;232;18,0;33,0;15,0
8153;248;18,0;33,0;15,0
8154;254;41,0;41,0;0,0
8155;290;92,0;92,0;0,0
8156;294;36,0;51,0;15,0
8157;297;32,0;62,0;30,0
8158;320;20,0;35,0;15,0
8159;369;33,0;33,0;0,0
8160;379;42,0;57,0;15,0
8161;380;25,0;40,0;15,0
8162;433;29,0;59,0;30,0
8163;468;24,0;39,0;15,0
8164;586;47,0;62,0;15,0
8165;596;65,0;80,0;15,0
8166;610;54,0;69,0;15,0
8167;619;57,0;57,0;0,0
8168;632;22,0;22,0;0,0
8169;642;74,0;74,0;0,0
8170;666;44,0;59,0;15,0
8171;672;36,0;36,0;0,0
8172;684;37,0;52,0;15,0
8173;686;80,0;80,0;0,0
8174;704;33,0;63,0;30,0
8175;746;51,0;66,0;15,0
8176;760;21,0;21,0;0,0
8177;805;60,0;75,0;15,0
8178;853;6,0;36,0;30,0
8179;859;30,0;30,0;0,0
8180;863;45,0;45,0;0,0
8181;865;25,0;40,0;15,0
8182;879;42,0;42,0;0,0
8183;899;73,0;73,0;0,0
8184;920;211,0;226,0;15,0
8185;924;0,0;15,0;15,0
8186;928;97,0;97,0;0,0
8187;940;43,0;73,0;30,0
8188;974;72,0;87,0;15,0
8189;1002;34,0;34,0;0,0
8190;1013;85,0;100,0;15,0
8191;1029;7,0;52,0;45,0
8192;1031;47,0;47,0;0,0
8193;1039;26,0;26,0;0,0
8194;1046;14,0;29,0;15,0
8195;1049;39,0;39,0;0,0
8196;1063;69,0;114,0;45,0
8197;1065;60,0;75,0;15,0
8198;1088;41,0;56,0;15,0
8199;1182;55,0;70,0;15,0
8200;1185;41,0;41,0;0,0
8201;1190;25,0;40,0;15,0
8202;1234;47,0;47,0;0,0
8203;1261;50,0;50,0;0,0
8204;1268;9,0;9,0;0,0
8205;1288;74,0;84,0;10,0
8206;1299;39,0;39,0;0,0
8207;1336;31,0;31,0;0,0
8208;1339;41,0;51,0;10,0
8209;1340;19,0;29,0;10,0
8210;1376;35,0;45,0;10,0
8211;1401;26,0;46,0;20,0
8212;1406;47,0;57,0;10,0
8213;1464;27,0;57,0;30,0
8214;1472;36,0;46,0;10,0
8215;1521;32,0;32,0;0,0
8216;1615;0,0;0,0;0,0
8217;1712;2,0;2,0;0,0
8218;1771;48,0;53,0;5,0
8219;1842;33,0;33,0;0,0
8220;1980;14,0;14,0;0,0
8221;2017;42,0;42,0;0,0
8222;2031;5,0;10,0;5,0
8223;2054;50,0;50,0;0,0
